id_policy,noclaim
PL050627,TRUE
PL050632,FALSE
PL050633,TRUE
PL050634,TRUE
PL050637,FALSE
PL050638,TRUE
PL050639,FALSE
PL050640,TRUE
PL050641,TRUE
PL050643,TRUE
PL050645,FALSE
PL050646,FALSE
PL050649,TRUE
PL050650,TRUE
PL050651,FALSE
PL050653,TRUE
PL050654,TRUE
PL050655,FALSE
PL050657,TRUE
PL050659,TRUE
PL050662,TRUE
PL050663,TRUE
PL050664,TRUE
PL050666,TRUE
PL050668,TRUE
PL050669,TRUE
PL050672,FALSE
PL050673,TRUE
PL050674,TRUE
PL050675,TRUE
PL050678,TRUE
PL050680,TRUE
PL050681,FALSE
PL050682,FALSE
PL050683,FALSE
PL050686,TRUE
PL050688,TRUE
PL050689,TRUE
PL050690,TRUE
PL050691,FALSE
PL050692,TRUE
PL050693,TRUE
PL050694,TRUE
PL050695,FALSE
PL050696,FALSE
PL050698,TRUE
PL050699,FALSE
PL050701,TRUE
PL050702,TRUE
PL050703,TRUE
PL050705,TRUE
PL050706,FALSE
PL050707,TRUE
PL050708,FALSE
PL050709,FALSE
PL050710,TRUE
PL050711,FALSE
PL050713,TRUE
PL050714,FALSE
PL050716,FALSE
PL050717,TRUE
PL050718,TRUE
PL050719,FALSE
PL050723,FALSE
PL050724,TRUE
PL050725,TRUE
PL050726,TRUE
PL050727,TRUE
PL050728,TRUE
PL050730,TRUE
PL050731,FALSE
PL050733,FALSE
PL050735,TRUE
PL050736,TRUE
PL050737,FALSE
PL050740,FALSE
PL050741,TRUE
PL050743,TRUE
PL050745,TRUE
PL050746,FALSE
PL050747,FALSE
PL050748,FALSE
PL050750,TRUE
PL050752,TRUE
PL050754,TRUE
PL050756,TRUE
PL050757,FALSE
PL050758,TRUE
PL050759,TRUE
PL050760,FALSE
PL050761,FALSE
PL050762,TRUE
PL050763,FALSE
PL050764,TRUE
PL050766,TRUE
PL050768,TRUE
PL050769,TRUE
PL050770,TRUE
PL050772,FALSE
PL050773,TRUE
PL050777,FALSE
PL050778,TRUE
PL050780,TRUE
PL050782,TRUE
PL050783,TRUE
PL050786,TRUE
PL050787,TRUE
PL050790,FALSE
PL050791,TRUE
PL050792,TRUE
PL050793,TRUE
PL050795,TRUE
PL050796,FALSE
PL050798,TRUE
PL050801,TRUE
PL050807,TRUE
PL050808,TRUE
PL050809,FALSE
PL050810,TRUE
PL050811,TRUE
PL050812,FALSE
PL050814,TRUE
PL050817,TRUE
PL050818,TRUE
PL050819,TRUE
PL050822,TRUE
PL050823,TRUE
PL050824,TRUE
PL050825,TRUE
PL050827,TRUE
PL050830,FALSE
PL050831,TRUE
PL050832,TRUE
PL050833,TRUE
PL050834,TRUE
PL050835,TRUE
PL050838,TRUE
PL050840,TRUE
PL050841,TRUE
PL050843,TRUE
PL050844,TRUE
PL050845,TRUE
PL050846,TRUE
PL050847,TRUE
PL050850,TRUE
PL050851,TRUE
PL050852,FALSE
PL050853,TRUE
PL050857,TRUE
PL050861,FALSE
PL050862,TRUE
PL050864,FALSE
PL050865,TRUE
PL050866,FALSE
PL050867,TRUE
PL050868,TRUE
PL050869,FALSE
PL050870,TRUE
PL050871,TRUE
PL050872,TRUE
PL050873,FALSE
PL050874,TRUE
PL050876,FALSE
PL050877,TRUE
PL050881,TRUE
PL050883,TRUE
PL050888,TRUE
PL050889,TRUE
PL050891,TRUE
PL050894,FALSE
PL050896,TRUE
PL050897,TRUE
PL050899,FALSE
PL050900,FALSE
PL050901,FALSE
PL050903,TRUE
PL050905,FALSE
PL050906,FALSE
PL050907,TRUE
PL050913,TRUE
PL050914,FALSE
PL050915,TRUE
PL050918,TRUE
PL050919,TRUE
PL050922,TRUE
PL050923,FALSE
PL050926,TRUE
PL050927,TRUE
PL050928,TRUE
PL050930,TRUE
PL050932,TRUE
PL050933,TRUE
PL050934,TRUE
PL050935,TRUE
PL050938,FALSE
PL050939,TRUE
PL050940,TRUE
PL050942,TRUE
PL050946,FALSE
PL050950,TRUE
PL050951,TRUE
PL050952,TRUE
PL050954,TRUE
PL050955,FALSE
PL050956,FALSE
PL050957,FALSE
PL050958,TRUE
PL050960,FALSE
PL050961,FALSE
PL050963,FALSE
PL050964,TRUE
PL050966,TRUE
PL050968,TRUE
PL050969,TRUE
PL050970,FALSE
PL050972,TRUE
PL050973,TRUE
PL050974,FALSE
PL050975,TRUE
PL050976,TRUE
PL050977,TRUE
PL050978,TRUE
PL050981,FALSE
PL050982,TRUE
PL050988,FALSE
PL050994,TRUE
PL050995,FALSE
PL050996,TRUE
PL050997,TRUE
PL050998,TRUE
PL050999,TRUE
PL051000,TRUE
PL051001,TRUE
PL051003,TRUE
PL051004,FALSE
PL051006,FALSE
PL051007,TRUE
PL051008,TRUE
PL051009,TRUE
PL051012,TRUE
PL051014,TRUE
PL051015,TRUE
PL051016,FALSE
PL051017,TRUE
PL051018,TRUE
PL051021,TRUE
PL051023,TRUE
PL051025,TRUE
PL051026,TRUE
PL051027,FALSE
PL051028,TRUE
PL051032,FALSE
PL051034,FALSE
PL051035,TRUE
PL051037,TRUE
PL051038,TRUE
PL051040,TRUE
PL051041,TRUE
PL051043,TRUE
PL051047,TRUE
PL051048,TRUE
PL051049,TRUE
PL051050,TRUE
PL051052,TRUE
PL051053,TRUE
PL051054,TRUE
PL051057,FALSE
PL051060,TRUE
PL051062,TRUE
PL051063,TRUE
PL051064,TRUE
PL051065,FALSE
PL051067,FALSE
PL051068,TRUE
PL051070,FALSE
PL051071,TRUE
PL051072,TRUE
PL051073,TRUE
PL051074,TRUE
PL051075,FALSE
PL051078,TRUE
PL051079,TRUE
PL051082,FALSE
PL051083,TRUE
PL051086,TRUE
PL051090,FALSE
PL051091,TRUE
PL051096,TRUE
PL051097,TRUE
PL051098,TRUE
PL051101,TRUE
PL051105,FALSE
PL051106,TRUE
PL051107,TRUE
PL051108,TRUE
PL051109,FALSE
PL051110,TRUE
PL051111,TRUE
PL051112,TRUE
PL051116,TRUE
PL051117,TRUE
PL051119,FALSE
PL051120,FALSE
PL051123,TRUE
PL051125,TRUE
PL051126,TRUE
PL051127,FALSE
PL051128,FALSE
PL051130,FALSE
PL051131,TRUE
PL051132,TRUE
PL051134,TRUE
PL051135,TRUE
PL051136,TRUE
PL051138,FALSE
PL051139,FALSE
PL051142,TRUE
PL051143,TRUE
PL051144,TRUE
PL051146,TRUE
PL051147,TRUE
PL051148,TRUE
PL051151,TRUE
PL051156,FALSE
PL051158,TRUE
PL051160,FALSE
PL051161,TRUE
PL051163,TRUE
PL051164,TRUE
PL051167,FALSE
PL051168,FALSE
PL051169,TRUE
PL051171,TRUE
PL051172,FALSE
PL051173,TRUE
PL051175,TRUE
PL051176,TRUE
PL051179,FALSE
PL051180,TRUE
PL051183,FALSE
PL051186,TRUE
PL051188,TRUE
PL051189,FALSE
PL051190,FALSE
PL051191,FALSE
PL051192,TRUE
PL051193,TRUE
PL051194,TRUE
PL051195,TRUE
PL051199,TRUE
PL051201,FALSE
PL051202,TRUE
PL051203,TRUE
PL051206,TRUE
PL051208,TRUE
PL051209,TRUE
PL051210,TRUE
PL051212,TRUE
PL051214,TRUE
PL051220,TRUE
PL051223,TRUE
PL051224,TRUE
PL051226,TRUE
PL051227,TRUE
PL051228,FALSE
PL051230,FALSE
PL051231,TRUE
PL051233,FALSE
PL051234,FALSE
PL051236,TRUE
PL051239,FALSE
PL051240,FALSE
PL051245,TRUE
PL051248,FALSE
PL051250,TRUE
PL051251,FALSE
PL051253,TRUE
PL051254,TRUE
PL051257,TRUE
PL051258,TRUE
PL051260,TRUE
PL051261,FALSE
PL051263,TRUE
PL051264,FALSE
PL051266,TRUE
PL051268,TRUE
PL051271,TRUE
PL051272,TRUE
PL051273,TRUE
PL051275,TRUE
PL051276,FALSE
PL051277,TRUE
PL051278,TRUE
PL051279,TRUE
PL051280,TRUE
PL051281,TRUE
PL051282,FALSE
PL051283,TRUE
PL051284,FALSE
PL051287,TRUE
PL051288,TRUE
PL051290,TRUE
PL051291,FALSE
PL051293,TRUE
PL051294,TRUE
PL051296,FALSE
PL051301,TRUE
PL051302,TRUE
PL051303,TRUE
PL051304,TRUE
PL051306,TRUE
PL051308,FALSE
PL051309,TRUE
PL051311,FALSE
PL051312,TRUE
PL051313,FALSE
PL051315,TRUE
PL051319,TRUE
PL051322,FALSE
PL051325,FALSE
PL051326,TRUE
PL051327,TRUE
PL051329,TRUE
PL051330,FALSE
PL051331,TRUE
PL051332,FALSE
PL051333,FALSE
PL051334,FALSE
PL051336,TRUE
PL051339,TRUE
PL051342,TRUE
PL051345,TRUE
PL051346,TRUE
PL051347,TRUE
PL051348,TRUE
PL051349,TRUE
PL051350,TRUE
PL051351,TRUE
PL051353,TRUE
PL051354,TRUE
PL051358,TRUE
PL051361,FALSE
PL051362,FALSE
PL051364,TRUE
PL051366,TRUE
PL051367,FALSE
PL051368,FALSE
PL051369,TRUE
PL051370,FALSE
PL051371,FALSE
PL051376,FALSE
PL051377,TRUE
PL051379,FALSE
PL051380,TRUE
PL051381,FALSE
PL051382,TRUE
PL051384,FALSE
PL051385,TRUE
PL051386,TRUE
PL051387,FALSE
PL051388,FALSE
PL051389,TRUE
PL051390,TRUE
PL051391,FALSE
PL051392,FALSE
PL051393,TRUE
PL051394,TRUE
PL051396,FALSE
PL051400,TRUE
PL051401,TRUE
PL051404,TRUE
PL051409,TRUE
PL051410,FALSE
PL051411,FALSE
PL051412,TRUE
PL051414,TRUE
PL051418,FALSE
PL051419,FALSE
PL051420,TRUE
PL051421,FALSE
PL051423,TRUE
PL051425,TRUE
PL051426,TRUE
PL051428,TRUE
PL051430,TRUE
PL051432,TRUE
PL051435,TRUE
PL051436,FALSE
PL051437,FALSE
PL051438,TRUE
PL051439,TRUE
PL051441,TRUE
PL051443,TRUE
PL051445,FALSE
PL051446,TRUE
PL051448,TRUE
PL051449,FALSE
PL051450,TRUE
PL051451,TRUE
PL051452,FALSE
PL051454,TRUE
PL051460,TRUE
PL051462,FALSE
PL051463,FALSE
PL051464,FALSE
PL051465,FALSE
PL051466,FALSE
PL051472,TRUE
PL051473,TRUE
PL051474,TRUE
PL051475,TRUE
PL051477,FALSE
PL051479,FALSE
PL051480,TRUE
PL051482,FALSE
PL051483,TRUE
PL051486,TRUE
PL051487,TRUE
PL051488,TRUE
PL051489,TRUE
PL051490,TRUE
PL051491,TRUE
PL051494,TRUE
PL051495,TRUE
PL051496,FALSE
PL051498,TRUE
PL051499,TRUE
PL051501,TRUE
PL051503,TRUE
PL051504,TRUE
PL051508,TRUE
PL051509,TRUE
PL051514,TRUE
PL051515,TRUE
PL051517,TRUE
PL051518,FALSE
PL051519,FALSE
PL051521,TRUE
PL051522,TRUE
PL051525,TRUE
PL051527,FALSE
PL051529,TRUE
PL051530,TRUE
PL051533,TRUE
PL051535,TRUE
PL051536,TRUE
PL051540,FALSE
PL051544,TRUE
PL051547,FALSE
PL051550,FALSE
PL051552,TRUE
PL051554,FALSE
PL051555,FALSE
PL051556,FALSE
PL051558,TRUE
PL051560,TRUE
PL051561,TRUE
PL051564,FALSE
PL051567,FALSE
PL051569,FALSE
PL051570,TRUE
PL051571,TRUE
PL051572,FALSE
PL051573,TRUE
PL051574,TRUE
PL051575,TRUE
PL051576,FALSE
PL051577,TRUE
PL051579,FALSE
PL051583,FALSE
PL051584,TRUE
PL051585,TRUE
PL051586,TRUE
PL051588,TRUE
PL051591,TRUE
PL051593,FALSE
PL051595,FALSE
PL051603,FALSE
PL051604,FALSE
PL051605,TRUE
PL051606,FALSE
PL051608,TRUE
PL051609,TRUE
PL051610,FALSE
PL051613,FALSE
PL051614,TRUE
PL051617,FALSE
PL051618,FALSE
PL051619,TRUE
PL051620,TRUE
PL051622,FALSE
PL051624,FALSE
PL051626,TRUE
PL051628,FALSE
PL051630,TRUE
PL051631,TRUE
PL051634,TRUE
PL051635,FALSE
PL051636,TRUE
PL051638,FALSE
PL051639,TRUE
PL051641,TRUE
PL051642,TRUE
PL051643,TRUE
PL051645,FALSE
PL051646,TRUE
PL051652,TRUE
PL051654,TRUE
PL051655,TRUE
PL051656,TRUE
PL051658,FALSE
PL051660,TRUE
PL051661,FALSE
PL051664,FALSE
PL051665,FALSE
PL051666,TRUE
PL051668,TRUE
PL051669,TRUE
PL051671,TRUE
PL051672,TRUE
PL051673,FALSE
PL051674,TRUE
PL051677,TRUE
PL051678,TRUE
PL051680,TRUE
PL051681,TRUE
PL051682,TRUE
PL051683,TRUE
PL051686,FALSE
PL051687,TRUE
PL051688,TRUE
PL051689,TRUE
PL051693,TRUE
PL051694,FALSE
PL051695,FALSE
PL051696,FALSE
PL051697,FALSE
PL051698,TRUE
PL051699,FALSE
PL051702,TRUE
PL051703,FALSE
PL051704,TRUE
PL051705,TRUE
PL051707,TRUE
PL051710,TRUE
PL051711,TRUE
PL051713,FALSE
PL051714,TRUE
PL051715,TRUE
PL051716,FALSE
PL051717,TRUE
PL051722,FALSE
PL051723,FALSE
PL051725,TRUE
PL051728,TRUE
PL051731,TRUE
PL051732,FALSE
PL051734,TRUE
PL051735,TRUE
PL051736,FALSE
PL051737,FALSE
PL051738,TRUE
PL051739,FALSE
PL051740,TRUE
PL051741,TRUE
PL051744,TRUE
PL051745,TRUE
PL051746,TRUE
PL051747,FALSE
PL051748,TRUE
PL051752,TRUE
PL051753,TRUE
PL051755,FALSE
PL051757,TRUE
PL051758,TRUE
PL051759,FALSE
PL051760,TRUE
PL051761,FALSE
PL051762,TRUE
PL051764,FALSE
PL051766,TRUE
PL051767,TRUE
PL051769,TRUE
PL051770,TRUE
PL051771,TRUE
PL051772,TRUE
PL051773,TRUE
PL051775,FALSE
PL051776,FALSE
PL051777,TRUE
PL051779,FALSE
PL051780,TRUE
PL051782,TRUE
PL051783,TRUE
PL051784,TRUE
PL051785,TRUE
PL051787,TRUE
PL051788,FALSE
PL051790,TRUE
PL051793,FALSE
PL051794,FALSE
PL051795,TRUE
PL051797,TRUE
PL051798,TRUE
PL051799,TRUE
PL051801,TRUE
PL051802,TRUE
PL051804,TRUE
PL051805,TRUE
PL051806,FALSE
PL051807,TRUE
PL051808,TRUE
PL051810,FALSE
PL051811,TRUE
PL051812,TRUE
PL051813,TRUE
PL051814,FALSE
PL051816,TRUE
PL051817,TRUE
PL051818,TRUE
PL051820,FALSE
PL051823,FALSE
PL051824,TRUE
PL051825,TRUE
PL051826,TRUE
PL051827,FALSE
PL051829,TRUE
PL051831,FALSE
PL051835,FALSE
PL051837,FALSE
PL051838,TRUE
PL051839,TRUE
PL051840,TRUE
PL051841,FALSE
PL051842,TRUE
PL051843,FALSE
PL051844,TRUE
PL051846,TRUE
PL051847,FALSE
PL051848,TRUE
PL051850,TRUE
PL051851,TRUE
PL051852,TRUE
PL051853,FALSE
PL051857,FALSE
PL051858,TRUE
PL051859,TRUE
PL051860,TRUE
PL051863,TRUE
PL051864,TRUE
PL051865,TRUE
PL051866,TRUE
PL051868,TRUE
PL051869,FALSE
PL051870,TRUE
PL051872,TRUE
PL051873,TRUE
PL051875,TRUE
PL051876,TRUE
PL051877,TRUE
PL051878,FALSE
PL051881,FALSE
PL051882,TRUE
PL051883,FALSE
PL051884,TRUE
PL051885,TRUE
PL051887,TRUE
PL051890,TRUE
PL051891,FALSE
PL051892,TRUE
PL051895,TRUE
PL051896,FALSE
PL051897,TRUE
PL051898,TRUE
PL051900,TRUE
PL051901,FALSE
PL051903,TRUE
PL051904,FALSE
PL051906,TRUE
PL051907,TRUE
PL051908,TRUE
PL051912,FALSE
PL051913,TRUE
PL051914,FALSE
PL051915,FALSE
PL051917,FALSE
PL051918,TRUE
PL051919,FALSE
PL051923,TRUE
PL051924,TRUE
PL051925,FALSE
PL051927,FALSE
PL051930,FALSE
PL051931,TRUE
PL051932,TRUE
PL051933,TRUE
PL051934,TRUE
PL051935,TRUE
PL051936,FALSE
PL051938,TRUE
PL051943,TRUE
PL051944,TRUE
PL051945,TRUE
PL051946,FALSE
PL051948,TRUE
PL051950,TRUE
PL051951,FALSE
PL051952,TRUE
PL051953,TRUE
PL051954,TRUE
PL051956,TRUE
PL051958,TRUE
PL051959,TRUE
PL051962,TRUE
PL051963,TRUE
PL051964,FALSE
PL051965,TRUE
PL051966,TRUE
PL051967,TRUE
PL051968,FALSE
PL051969,FALSE
PL051970,TRUE
PL051973,TRUE
PL051975,TRUE
PL051976,TRUE
PL051977,FALSE
PL051978,TRUE
PL051979,TRUE
PL051981,TRUE
PL051982,TRUE
PL051983,FALSE
PL051984,FALSE
PL051986,FALSE
PL051988,FALSE
PL051989,TRUE
PL051990,FALSE
PL051991,TRUE
PL051992,FALSE
PL051994,FALSE
PL051995,TRUE
PL051996,TRUE
PL051997,FALSE
PL051999,TRUE
PL052001,FALSE
PL052002,TRUE
PL052003,TRUE
PL052004,FALSE
PL052007,FALSE
PL052009,FALSE
PL052012,TRUE
PL052013,TRUE
PL052015,TRUE
PL052016,TRUE
PL052018,FALSE
PL052019,FALSE
PL052021,FALSE
PL052023,TRUE
PL052024,FALSE
PL052031,FALSE
PL052032,TRUE
PL052037,TRUE
PL052038,FALSE
PL052040,TRUE
PL052041,TRUE
PL052044,FALSE
PL052045,TRUE
PL052046,FALSE
PL052047,FALSE
PL052049,TRUE
PL052050,TRUE
PL052052,TRUE
PL052054,FALSE
PL052055,TRUE
PL052056,FALSE
PL052057,TRUE
PL052060,TRUE
PL052062,TRUE
PL052063,TRUE
PL052067,TRUE
PL052068,TRUE
PL052070,FALSE
PL052071,TRUE
PL052073,TRUE
PL052077,TRUE
PL052078,TRUE
PL052080,FALSE
PL052081,FALSE
PL052082,TRUE
PL052083,TRUE
PL052084,FALSE
PL052086,TRUE
PL052088,TRUE
PL052089,TRUE
PL052091,TRUE
PL052094,TRUE
PL052095,TRUE
PL052097,TRUE
PL052098,TRUE
PL052099,FALSE
PL052100,TRUE
PL052101,TRUE
PL052103,FALSE
PL052105,FALSE
PL052109,TRUE
PL052110,TRUE
PL052111,FALSE
PL052112,FALSE
PL052113,TRUE
PL052116,TRUE
PL052117,FALSE
PL052119,FALSE
PL052120,TRUE
PL052122,FALSE
PL052124,TRUE
PL052125,TRUE
PL052126,FALSE
PL052127,FALSE
PL052129,TRUE
PL052130,TRUE
PL052133,FALSE
PL052137,FALSE
PL052138,TRUE
PL052139,TRUE
PL052140,TRUE
PL052142,TRUE
PL052144,TRUE
PL052145,TRUE
PL052146,TRUE
PL052151,TRUE
PL052152,TRUE
PL052154,TRUE
PL052155,FALSE
PL052157,FALSE
PL052158,TRUE
PL052160,TRUE
PL052161,TRUE
PL052165,TRUE
PL052166,TRUE
PL052167,FALSE
PL052168,TRUE
PL052171,TRUE
PL052172,FALSE
PL052173,FALSE
PL052175,FALSE
PL052178,TRUE
PL052182,TRUE
PL052184,TRUE
PL052185,TRUE
PL052186,TRUE
PL052187,TRUE
PL052191,FALSE
PL052192,TRUE
PL052194,TRUE
PL052195,TRUE
PL052196,TRUE
PL052197,FALSE
PL052199,TRUE
PL052200,TRUE
PL052201,TRUE
PL052202,FALSE
PL052204,TRUE
PL052205,TRUE
PL052206,FALSE
PL052207,TRUE
PL052208,FALSE
PL052209,FALSE
PL052210,TRUE
PL052211,FALSE
PL052212,FALSE
PL052213,FALSE
PL052215,FALSE
PL052216,TRUE
PL052217,TRUE
PL052218,TRUE
PL052222,TRUE
PL052224,FALSE
PL052228,TRUE
PL052230,TRUE
PL052233,TRUE
PL052234,TRUE
PL052236,FALSE
PL052237,FALSE
PL052239,FALSE
PL052240,TRUE
PL052241,FALSE
PL052242,TRUE
PL052243,TRUE
PL052245,TRUE
PL052248,FALSE
PL052249,FALSE
PL052251,TRUE
PL052252,FALSE
PL052257,TRUE
PL052260,TRUE
PL052261,TRUE
PL052265,FALSE
PL052269,TRUE
PL052270,FALSE
PL052271,FALSE
PL052272,FALSE
PL052275,TRUE
PL052276,TRUE
PL052277,FALSE
PL052278,TRUE
PL052282,TRUE
PL052283,TRUE
PL052284,FALSE
PL052285,TRUE
PL052286,TRUE
PL052287,FALSE
PL052288,TRUE
PL052289,TRUE
PL052290,TRUE
PL052292,TRUE
PL052293,FALSE
PL052299,TRUE
PL052300,TRUE
PL052301,TRUE
PL052304,FALSE
PL052305,TRUE
PL052306,FALSE
PL052307,TRUE
PL052309,FALSE
PL052310,TRUE
PL052313,FALSE
PL052314,TRUE
PL052315,TRUE
PL052316,TRUE
PL052318,TRUE
PL052319,TRUE
PL052320,TRUE
PL052321,FALSE
PL052323,FALSE
PL052324,TRUE
PL052327,TRUE
PL052328,TRUE
PL052334,TRUE
PL052335,TRUE
PL052336,FALSE
PL052338,TRUE
PL052339,FALSE
PL052340,TRUE
PL052342,FALSE
PL052343,TRUE
PL052344,TRUE
PL052345,TRUE
PL052346,TRUE
PL052352,TRUE
PL052353,FALSE
PL052356,TRUE
PL052357,TRUE
PL052358,FALSE
PL052359,TRUE
PL052360,TRUE
PL052362,FALSE
PL052364,FALSE
PL052365,TRUE
PL052366,TRUE
PL052367,TRUE
PL052372,TRUE
PL052373,TRUE
PL052374,TRUE
PL052376,FALSE
PL052377,TRUE
PL052378,TRUE
PL052380,TRUE
PL052381,TRUE
PL052382,TRUE
PL052384,TRUE
PL052385,TRUE
PL052388,TRUE
PL052389,TRUE
PL052390,TRUE
PL052391,TRUE
PL052393,TRUE
PL052394,FALSE
PL052396,FALSE
PL052398,TRUE
PL052400,TRUE
PL052402,FALSE
PL052403,FALSE
PL052404,TRUE
PL052405,TRUE
PL052406,TRUE
PL052407,TRUE
PL052408,TRUE
PL052410,TRUE
PL052412,TRUE
PL052413,FALSE
PL052414,TRUE
PL052415,TRUE
PL052416,TRUE
PL052417,TRUE
PL052418,TRUE
PL052419,TRUE
PL052420,FALSE
PL052421,TRUE
PL052422,TRUE
PL052424,TRUE
PL052426,FALSE
PL052427,TRUE
PL052428,FALSE
PL052430,TRUE
PL052431,TRUE
PL052433,TRUE
PL052436,TRUE
PL052437,FALSE
PL052438,TRUE
PL052440,TRUE
PL052441,TRUE
PL052442,TRUE
PL052443,TRUE
PL052447,TRUE
PL052448,FALSE
PL052449,FALSE
PL052451,TRUE
PL052452,FALSE
PL052453,FALSE
PL052455,TRUE
PL052456,TRUE
PL052458,TRUE
PL052459,TRUE
PL052460,TRUE
PL052462,TRUE
PL052463,TRUE
PL052464,FALSE
PL052466,TRUE
PL052467,FALSE
PL052469,TRUE
PL052470,FALSE
PL052472,TRUE
PL052474,TRUE
PL052475,FALSE
PL052476,TRUE
PL052477,TRUE
PL052479,TRUE
PL052482,FALSE
PL052483,TRUE
PL052485,TRUE
PL052487,FALSE
PL052488,TRUE
PL052491,TRUE
PL052492,TRUE
PL052493,TRUE
PL052494,TRUE
PL052497,FALSE
PL052498,TRUE
PL052499,TRUE
PL052500,FALSE
PL052503,FALSE
PL052504,TRUE
PL052506,TRUE
PL052507,TRUE
PL052508,TRUE
PL052510,FALSE
PL052511,TRUE
PL052513,TRUE
PL052514,FALSE
PL052515,TRUE
PL052516,TRUE
PL052519,TRUE
PL052520,FALSE
PL052524,TRUE
PL052525,TRUE
PL052526,TRUE
PL052527,FALSE
PL052528,TRUE
PL052530,TRUE
PL052531,FALSE
PL052532,TRUE
PL052533,FALSE
PL052534,TRUE
PL052535,TRUE
PL052536,FALSE
PL052537,FALSE
PL052538,TRUE
PL052539,FALSE
PL052541,TRUE
PL052542,TRUE
PL052543,TRUE
PL052546,TRUE
PL052548,TRUE
PL052549,TRUE
PL052550,TRUE
PL052551,FALSE
PL052553,FALSE
PL052556,FALSE
PL052558,FALSE
PL052559,TRUE
PL052562,TRUE
PL052563,TRUE
PL052565,TRUE
PL052566,TRUE
PL052567,TRUE
PL052568,FALSE
PL052569,TRUE
PL052571,FALSE
PL052572,TRUE
PL052574,TRUE
PL052575,TRUE
PL052577,TRUE
PL052579,TRUE
PL052581,FALSE
PL052582,TRUE
PL052584,TRUE
PL052585,FALSE
PL052586,TRUE
PL052587,TRUE
PL052588,FALSE
PL052589,TRUE
PL052590,TRUE
PL052591,TRUE
PL052593,TRUE
PL052594,TRUE
PL052595,TRUE
PL052597,FALSE
PL052598,TRUE
PL052599,TRUE
PL052600,FALSE
PL052602,FALSE
PL052605,FALSE
PL052606,FALSE
PL052607,TRUE
PL052608,TRUE
PL052610,TRUE
PL052611,TRUE
PL052612,TRUE
PL052613,TRUE
PL052614,TRUE
PL052615,FALSE
PL052619,TRUE
PL052621,FALSE
PL052622,FALSE
PL052623,TRUE
PL052627,TRUE
PL052631,TRUE
PL052632,FALSE
PL052634,TRUE
PL052636,TRUE
PL052639,TRUE
PL052644,TRUE
PL052645,FALSE
PL052647,TRUE
PL052648,TRUE
PL052649,TRUE
PL052652,TRUE
PL052654,TRUE
PL052656,TRUE
PL052658,TRUE
PL052659,TRUE
PL052660,FALSE
PL052661,FALSE
PL052662,TRUE
PL052665,FALSE
PL052667,TRUE
PL052671,FALSE
PL052673,FALSE
PL052674,FALSE
PL052675,TRUE
PL052677,FALSE
PL052678,TRUE
PL052679,TRUE
PL052681,FALSE
PL052682,FALSE
PL052683,TRUE
PL052687,FALSE
PL052690,TRUE
PL052691,TRUE
PL052693,TRUE
PL052697,TRUE
PL052698,TRUE
PL052702,TRUE
PL052703,TRUE
PL052706,TRUE
PL052707,TRUE
PL052708,TRUE
PL052709,TRUE
PL052710,FALSE
PL052713,FALSE
PL052714,TRUE
PL052715,TRUE
PL052717,TRUE
PL052719,TRUE
PL052721,TRUE
PL052725,TRUE
PL052726,FALSE
PL052727,FALSE
PL052732,FALSE
PL052734,TRUE
PL052735,FALSE
PL052736,TRUE
PL052737,FALSE
PL052738,TRUE
PL052741,TRUE
PL052745,FALSE
PL052746,TRUE
PL052748,FALSE
PL052749,TRUE
PL052751,TRUE
PL052754,TRUE
PL052762,TRUE
PL052763,TRUE
PL052765,TRUE
PL052767,TRUE
PL052769,TRUE
PL052770,TRUE
PL052771,TRUE
PL052774,FALSE
PL052775,FALSE
PL052776,TRUE
PL052777,TRUE
PL052779,TRUE
PL052780,TRUE
PL052782,TRUE
PL052784,FALSE
PL052785,FALSE
PL052786,FALSE
PL052788,TRUE
PL052789,FALSE
PL052790,FALSE
PL052791,TRUE
PL052792,FALSE
PL052793,FALSE
PL052794,TRUE
PL052795,TRUE
PL052797,TRUE
PL052798,FALSE
PL052799,TRUE
PL052801,TRUE
PL052803,TRUE
PL052804,FALSE
PL052805,FALSE
PL052806,TRUE
PL052807,TRUE
PL052808,TRUE
PL052810,TRUE
PL052811,TRUE
PL052812,TRUE
PL052813,FALSE
PL052815,TRUE
PL052816,TRUE
PL052817,TRUE
PL052818,TRUE
PL052819,FALSE
PL052820,TRUE
PL052822,TRUE
PL052823,FALSE
PL052824,FALSE
PL052825,TRUE
PL052826,FALSE
PL052827,TRUE
PL052829,TRUE
PL052832,FALSE
PL052834,TRUE
PL052837,FALSE
PL052838,FALSE
PL052839,FALSE
PL052841,TRUE
PL052847,TRUE
PL052850,FALSE
PL052853,FALSE
PL052856,TRUE
PL052857,FALSE
PL052859,TRUE
PL052860,TRUE
PL052863,TRUE
PL052864,TRUE
PL052866,FALSE
PL052867,TRUE
PL052870,FALSE
PL052871,TRUE
PL052873,TRUE
PL052874,FALSE
PL052875,FALSE
PL052877,TRUE
PL052879,FALSE
PL052882,FALSE
PL052884,TRUE
PL052885,TRUE
PL052887,FALSE
PL052888,FALSE
PL052889,TRUE
PL052890,TRUE
PL052891,TRUE
PL052892,TRUE
PL052893,TRUE
PL052896,TRUE
PL052897,FALSE
PL052900,TRUE
PL052901,FALSE
PL052902,FALSE
PL052904,FALSE
PL052907,FALSE
PL052908,FALSE
PL052909,FALSE
PL052910,TRUE
PL052911,TRUE
PL052912,TRUE
PL052914,FALSE
